wr_id,date_requested,prob_type,date_completed,bl_id
124790,2019-08-17 00:00:00.000,OTHER                           ,2019-08-19 00:00:00.000,B00056  
124791,2019-08-17 00:00:00.000,ELEC/GENERAL                    ,2019-08-19 00:00:00.000,B00056  
124792,2019-08-17 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B04011  
124793,2019-08-18 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124797,2019-08-19 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B00020  
124798,2019-08-19 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124805,2019-08-19 00:00:00.000,OTHER                           ,,B90980  
124811,2019-08-19 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,B00121  
124812,2019-08-19 00:00:00.000,ELEC/LIGHT                      ,2019-08-26 00:00:00.000,B00051  
124813,2019-08-19 00:00:00.000,FLOOR                           ,2019-08-19 00:00:00.000,B00057  
124814,2019-08-19 00:00:00.000,DOOR                            ,2019-08-27 00:00:00.000,B00056  
124815,2019-08-19 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,B09864  
124816,2019-08-19 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,B00122  
124817,2019-08-19 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,P00119  
124818,2019-08-19 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,,P01048  
124821,2019-08-19 00:00:00.000,_DELIVERY                       ,2019-08-21 00:00:00.000,B00120  
124822,2019-08-19 00:00:00.000,_DELIVERY                       ,2019-08-21 00:00:00.000,B00142  
124823,2019-08-19 00:00:00.000,_DELIVERY                       ,2019-08-21 00:00:00.000,B00102  
124824,2019-08-19 00:00:00.000,_DELIVERY                       ,2019-08-21 00:00:00.000,B00038  
124825,2019-08-19 00:00:00.000,ELECTRICAL|EXTERIOR LIGHTING    ,2019-12-27 00:00:00.000,B00035  
124827,2019-08-19 00:00:00.000,ROOF                            ,,B00050  
124829,2019-08-19 00:00:00.000,_DELIVERY                       ,2019-08-21 00:00:00.000,P01064  
124830,2019-08-19 00:00:00.000,PLUMBING-SINK|RUNNING           ,,B00038  
124832,2019-08-19 00:00:00.000,BUILDING EXTERIOR               ,2020-01-30 00:00:00.000,B00025  
124834,2019-08-19 00:00:00.000,HVAC                            ,2020-01-21 00:00:00.000,B05003  
124838,2019-08-19 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124839,2019-08-19 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124840,2019-08-19 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124842,2019-08-19 00:00:00.000,OTHER                           ,,B02601  
124843,2019-08-19 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B04029  
124846,2019-08-19 00:00:00.000,ELECTRICAL                      ,2020-02-04 00:00:00.000,B04023  
124851,2019-08-20 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124855,2019-08-20 00:00:00.000,PLUMB/LEAK                      ,2019-09-17 00:00:00.000,B00100  
124859,2019-08-20 00:00:00.000,HVAC                            ,2019-10-16 00:00:00.000,B06189  
124861,2019-08-20 00:00:00.000,OTHER                           ,2019-10-28 00:00:00.000,B00063  
124863,2019-08-20 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124864,2019-08-20 00:00:00.000,ELEVATOR                        ,,B00063  
124865,2019-08-20 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124866,2019-08-20 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124867,2019-08-20 00:00:00.000,SERV/CUSTODIAL                  ,2019-09-30 00:00:00.000,B00063  
124868,2019-08-20 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-28 00:00:00.000,B00063  
124869,2019-08-20 00:00:00.000,PLUMBING-TOILET                 ,2019-10-28 00:00:00.000,B00063  
124874,2019-08-20 00:00:00.000,HVAC                            ,2019-10-04 00:00:00.000,B00062  
124877,2019-08-20 00:00:00.000,ENVIRONMENTAL                   ,,B04035  
124878,2019-08-20 00:00:00.000,OVERHDDOOR                      ,2019-08-28 00:00:00.000,B04005  
124880,2019-08-21 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124881,2019-08-21 00:00:00.000,PREVENTIVE MAINT                ,2019-09-14 00:00:00.000,B00064  
124884,2019-08-21 00:00:00.000,ELEC/GENERAL                    ,2019-10-09 00:00:00.000,B00048  
124885,2019-08-21 00:00:00.000,SERV/PEST                       ,2019-10-30 00:00:00.000,B00020  
124888,2019-08-21 00:00:00.000,ELEC/LIGHT                      ,2019-09-14 00:00:00.000,B00020  
124889,2019-08-21 00:00:00.000,SERV/PEST|INSECTS               ,2019-08-28 00:00:00.000,B00058  
124893,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B00101  
124894,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B00122  
124895,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B00058  
124899,2019-08-21 00:00:00.000,OTHER                           ,2019-10-15 00:00:00.000,B00102  
124900,2019-08-21 00:00:00.000,ELECTRICAL                      ,2019-10-03 00:00:00.000,B07051  
124901,2019-08-21 00:00:00.000,FLOOR                           ,,B00164  
124904,2019-08-21 00:00:00.000,OTHER                           ,,B00102  
124906,2019-08-21 00:00:00.000,OTHER                           ,2019-10-02 00:00:00.000,B00103  
124909,2019-08-21 00:00:00.000,OTHER                           ,2019-08-24 00:00:00.000,B00064  
124910,2019-08-21 00:00:00.000,DOOR                            ,2019-08-27 00:00:00.000,B00057  
124912,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,P00119  
124913,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B09864  
124914,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B00181  
124915,2019-08-21 00:00:00.000,PEDESTRIAN DOORS                ,,B00061  
124916,2019-08-21 00:00:00.000,_DELIVERY                       ,2019-08-24 00:00:00.000,B00124  
124919,2019-08-21 12:45:56.607,NULL,,NULL
124920,2019-08-21 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,B00021  
124921,2019-08-21 00:00:00.000,PLUMB/OTHER                     ,2019-08-26 00:00:00.000,B00061  
124922,2019-08-21 00:00:00.000,LANDSCAPING                     ,2020-04-01 00:00:00.000,B00028  
124923,2019-08-21 00:00:00.000,PLUMBING-TOILET                 ,,B00021  
124929,2019-08-21 00:00:00.000,DOOR                            ,,P01082  
124932,2019-08-22 00:00:00.000,SERV/PEST                       ,,B00021  
124933,2019-08-22 00:00:00.000,OTHER                           ,2019-08-24 00:00:00.000,B00064  
124934,2019-08-22 00:00:00.000,OTHER                           ,2019-08-24 00:00:00.000,B00061  
124935,2019-08-22 00:00:00.000,OTHER                           ,2019-08-24 00:00:00.000,B00056  
124936,2019-08-22 00:00:00.000,WINDOW                          ,2019-09-12 00:00:00.000,B00163  
124937,2019-08-22 00:00:00.000,OTHER                           ,2019-08-24 00:00:00.000,B00064  
124938,2019-08-22 00:00:00.000,CARPENTRY                       ,2019-10-03 00:00:00.000,B00052  
124941,2019-08-22 00:00:00.000,HVAC|REPAIR                     ,2019-09-19 00:00:00.000,B00229  
124947,2019-08-22 00:00:00.000,ELEC/LIGHT                      ,2019-10-30 00:00:00.000,B00020  
124949,2019-08-22 00:00:00.000,SERV/PEST|INSECTS               ,2020-01-30 00:00:00.000,B00060  
124950,2019-08-22 00:00:00.000,ELEVATOR                        ,,B00063  
124952,2019-08-22 00:00:00.000,OTHER                           ,2020-04-01 00:00:00.000,B90980  
124953,2019-08-22 00:00:00.000,HVAC                            ,2019-10-30 00:00:00.000,B00020  
124957,2019-08-22 00:00:00.000,ELEC/LIGHT                      ,2019-10-01 00:00:00.000,B00052  
124958,2019-08-23 00:00:00.000,ELEVATOR                        ,,B00020  
124959,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-12 00:00:00.000,B00057  
124960,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-12 00:00:00.000,B00056  
124962,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-08-26 00:00:00.000,B00051  
124964,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-11 00:00:00.000,B00061  
124965,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-11 00:00:00.000,B00062  
124966,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-11 00:00:00.000,B00064  
124967,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124968,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-08-26 00:00:00.000,B00052  
124969,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-14 00:00:00.000,B00020  
124970,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00021  
124971,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00182  
124972,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00103  
124973,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00120  
124974,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00035  
124975,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-09-11 00:00:00.000,B00163  
124976,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,,B00039  
124977,2019-08-23 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
124978,2019-08-23 00:00:00.000,PLUMBING FIXTURES               ,,B02034  
124980,2019-08-23 00:00:00.000,PLUMB/LEAK                      ,2019-10-30 00:00:00.000,B00020  
124982,2019-08-23 00:00:00.000,SERV/PEST                       ,2020-01-30 00:00:00.000,B00035  
124984,2019-08-23 00:00:00.000,ROOF                            ,,B06109  
124988,2019-08-23 00:00:00.000,ENVIRONMENTAL|FLOOD RESTORATION ,,B00062  
124989,2019-08-23 00:00:00.000,ELEC/LIGHT                      ,2019-10-30 00:00:00.000,B00020  
124990,2019-08-23 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2019-10-09 00:00:00.000,B00048  
124991,2019-08-23 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-09 00:00:00.000,B00048  
124992,2019-08-23 00:00:00.000,HVAC                            ,2019-10-09 00:00:00.000,B00048  
124993,2019-08-23 00:00:00.000,SERV/CUSTODIAL                  ,2019-10-09 00:00:00.000,B00048  
124994,2019-08-23 00:00:00.000,LOCK                            ,2019-10-09 00:00:00.000,B00048  
124995,2019-08-23 00:00:00.000,PLUMB/UNCLOG                    ,2019-10-09 00:00:00.000,B00048  
124996,2019-08-23 00:00:00.000,DOOR                            ,,B00027  
124999,2019-08-23 00:00:00.000,_DELIVERY                       ,2019-08-27 00:00:00.000,B00060  
125000,2019-08-23 00:00:00.000,ROOF                            ,,B00193  
125004,2019-08-23 00:00:00.000,FLOOR                           ,,B00025  
125005,2019-08-24 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125006,2019-08-25 00:00:00.000,WINDOW                          ,2019-08-30 00:00:00.000,B00163  
125007,2019-08-25 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125008,2019-08-25 00:00:00.000,OTHER                           ,,B00163  
125009,2019-08-25 00:00:00.000,ENVIRONMENTAL                   ,2019-12-19 00:00:00.000,B04026  
125012,2019-08-25 00:00:00.000,ENVIRONMENTAL                   ,,B04017  
125013,2019-08-25 00:00:00.000,ENVIRONMENTAL                   ,,B00165  
125015,2019-08-25 00:00:00.000,ENVIRONMENTAL                   ,,B04043  
125016,2019-08-25 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B04033  
125018,2019-08-26 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125019,2019-08-26 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125020,2019-08-26 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125021,2019-08-26 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125022,2019-08-26 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125024,2019-08-26 00:00:00.000,PLUMB/UNCLOG                    ,2019-10-07 00:00:00.000,B00020  
125025,2019-08-26 00:00:00.000,ELEC/LIGHT                      ,2019-10-01 00:00:00.000,B00052  
125028,2019-08-26 00:00:00.000,PLUMB/OTHER                     ,2019-10-30 00:00:00.000,B00020  
125029,2019-08-26 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B00060  
125032,2019-08-26 00:00:00.000,FLOOR                           ,,B00021  
125033,2019-08-26 00:00:00.000,FLOOR                           ,2019-11-27 00:00:00.000,B00020  
125034,2019-08-26 00:00:00.000,BUILDING INTERIOR INSPECTION    ,2019-10-09 00:00:00.000,B00048  
125035,2019-08-26 00:00:00.000,HVAC                            ,2019-10-09 00:00:00.000,B00048  
125036,2019-08-26 00:00:00.000,HVAC                            ,2019-10-09 00:00:00.000,B00048  
125037,2019-08-26 00:00:00.000,_DELIVERY                       ,2019-08-27 00:00:00.000,B00100  
125038,2019-08-26 00:00:00.000,SERV/PEST                       ,2019-10-28 00:00:00.000,B00063  
125039,2019-08-26 00:00:00.000,ELEC/LIGHT                      ,2019-09-03 00:00:00.000,B00163  
125040,2019-08-26 00:00:00.000,ELEC/GENERAL                    ,2019-10-23 00:00:00.000,B00051  
125041,2019-08-26 00:00:00.000,FLOOR                           ,2019-11-15 00:00:00.000,B00050  
125042,2019-08-26 00:00:00.000,PLUMB/OTHER                     ,2019-10-07 00:00:00.000,B06080  
125043,2019-08-26 00:00:00.000,ELEVATOR                        ,,B08674  
125044,2019-08-26 00:00:00.000,ENVIRONMENTAL                   ,,B00057  
125047,2019-08-26 00:00:00.000,ELEC/EMERLGHT                   ,2020-02-18 00:00:00.000,B04010  
125050,2019-08-26 00:00:00.000,_COMPLAINT                      ,,B00050  
125051,2019-08-27 00:00:00.000,DOOR                            ,2019-09-19 00:00:00.000,B00020  
125052,2019-08-27 00:00:00.000,ELEC/LIGHT                      ,2019-10-30 00:00:00.000,B00020  
125053,2019-08-27 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125054,2019-08-27 00:00:00.000,ELEVATOR                        ,,B00020  
125055,2019-08-27 00:00:00.000,OTHER                           ,2019-08-28 00:00:00.000,B00061  
125056,2019-08-27 00:00:00.000,OTHER                           ,,B00062  
125059,2019-08-27 00:00:00.000,ELEVATOR                        ,,B06072  
125060,2019-08-27 00:00:00.000,ELEVATOR                        ,,B06078  
125062,2019-08-27 00:00:00.000,ELEVATOR                        ,,B06070  
125067,2019-08-27 00:00:00.000,ELEC/GENERAL                    ,,B00062  
125068,2019-08-27 12:03:52.097,NULL,,NULL
125070,2019-08-27 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B00020  
125071,2019-08-27 00:00:00.000,DOOR                            ,,P01082  
125072,2019-08-27 00:00:00.000,OTHER                           ,,B00056  
125080,2019-08-27 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00061  
125081,2019-08-27 00:00:00.000,APPLIANCE                       ,2019-08-29 00:00:00.000,B00163  
125083,2019-08-27 00:00:00.000,HVAC                            ,2019-09-20 00:00:00.000,B06050  
125088,2019-08-27 00:00:00.000,SERV/CUSTODIAL                  ,2019-11-27 00:00:00.000,B00020  
125090,2019-08-27 00:00:00.000,FLOOR                           ,2020-04-01 00:00:00.000,B00060  
125092,2019-08-28 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125093,2019-08-28 00:00:00.000,PREVENTIVE MAINT                ,2019-09-14 00:00:00.000,B00064  
125094,2019-08-28 00:00:00.000,PLUMB/OTHER                     ,,B02034  
125095,2019-08-28 00:00:00.000,OTHER                           ,,B00057  
125097,2019-08-28 00:00:00.000,HVAC                            ,2019-10-15 00:00:00.000,B00076  
125098,2019-08-28 00:00:00.000,ELEC/LIGHT                      ,2019-08-28 00:00:00.000,B00057  
125099,2019-08-28 00:00:00.000,LOCK                            ,,B00021  
125101,2019-08-28 00:00:00.000,LOCK                            ,2019-08-29 00:00:00.000,B00062  
125102,2019-08-28 00:00:00.000,PLUMB/LEAK                      ,2019-09-09 00:00:00.000,B00061  
125108,2019-08-28 00:00:00.000,PLUMB/LEAK                      ,,B00102  
125109,2019-08-28 00:00:00.000,OTHER                           ,2019-08-29 00:00:00.000,B00062  
125114,2019-08-28 00:00:00.000,OTHER                           ,2019-08-28 00:00:00.000,B00061  
125115,2019-08-28 00:00:00.000,ELEC/LIGHT                      ,2019-10-30 00:00:00.000,B00020  
125119,2019-08-28 00:00:00.000,OTHER                           ,2020-04-03 00:00:00.000,B00057  
125120,2019-08-28 00:00:00.000,ADA REQUESTS                    ,2020-03-06 00:00:00.000,B00057  
125122,2019-08-28 00:00:00.000,BATHROOM_FIXT                   ,,B00025  
125123,2019-08-28 00:00:00.000,ENVIRONMENTAL                   ,,B00057  
125126,2019-08-28 00:00:00.000,APPLIANCE                       ,,B06047  
125140,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125141,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125142,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125143,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125144,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125145,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125146,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125150,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125152,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125159,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125169,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125170,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125171,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125172,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125173,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125174,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125178,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125179,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125180,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125201,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125216,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125221,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125266,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125271,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125272,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125274,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125302,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125303,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125305,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125306,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125344,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125346,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
125373,2019-08-29 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125375,2019-08-29 00:00:00.000,PLUMBING-SINK                   ,,B00102  
125377,2019-08-29 00:00:00.000,ELEC/LIGHT                      ,,B00025  
125378,2019-08-29 00:00:00.000,OTHER                           ,,B00025  
125380,2019-08-29 00:00:00.000,OTHER                           ,,B00057  
125383,2019-08-29 00:00:00.000,ELEC/LIGHT                      ,2019-09-14 00:00:00.000,B00051  
125387,2019-08-29 00:00:00.000,OTHER                           ,2019-09-03 00:00:00.000,B00057  
125388,2019-08-29 00:00:00.000,ELEC/LIGHT                      ,2019-09-19 00:00:00.000,B00020  
125389,2019-08-29 00:00:00.000,WALL                            ,2019-09-03 00:00:00.000,B00056  
125391,2019-08-29 00:00:00.000,OTHER                           ,2019-09-14 00:00:00.000,B00051  
125392,2019-08-29 00:00:00.000,OTHER                           ,2019-10-01 00:00:00.000,B00103  
125394,2019-08-29 00:00:00.000,DOOR                            ,,B94141  
125395,2019-08-29 00:00:00.000,DOOR                            ,2019-09-11 00:00:00.000,B00163  
125396,2019-08-29 00:00:00.000,PLUMB/LEAK                      ,2019-08-30 00:00:00.000,B00063  
125400,2019-08-30 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125404,2019-08-30 00:00:00.000,ENVIRONMENTAL                   ,2019-09-14 00:00:00.000,B00051  
125405,2019-08-30 00:00:00.000,OTHER                           ,2019-10-28 00:00:00.000,B00063  
125406,2019-08-30 00:00:00.000,OTHER                           ,2019-09-05 00:00:00.000,B00056  
125412,2019-08-30 00:00:00.000,PLUMB/LEAK                      ,2019-11-12 00:00:00.000,B00020  
125413,2019-08-30 00:00:00.000,ELEC/GENERAL                    ,2019-09-03 00:00:00.000,B00064  
125414,2019-08-30 00:00:00.000,OVERHDDOOR                      ,2019-10-25 00:00:00.000,B04009  
125415,2019-08-30 00:00:00.000,OTHER                           ,2019-09-16 00:00:00.000,B00057  
125416,2019-08-31 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125417,2019-09-01 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125418,2019-09-02 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125419,2019-09-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125420,2019-09-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B90050  
125421,2019-09-02 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125422,2019-09-02 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
125423,2019-09-02 00:00:00.000,OVERHDDOOR                      ,2019-10-08 00:00:00.000,B04038  
125424,2019-09-03 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125425,2019-09-03 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,B00038  
125426,2019-09-03 00:00:00.000,DOOR                            ,,B00182  
125427,2019-09-03 00:00:00.000,WALL                            ,,B00182  
125432,2019-09-03 00:00:00.000,DOOR                            ,2019-09-11 00:00:00.000,B00163  
125433,2019-09-03 00:00:00.000,OTHER                           ,2019-09-17 00:00:00.000,B00057  
125437,2019-09-03 00:00:00.000,HVAC                            ,2019-09-04 00:00:00.000,B00057  
125438,2019-09-03 00:00:00.000,HVAC                            ,2019-09-04 00:00:00.000,B00061  
125439,2019-09-03 00:00:00.000,OTHER                           ,,B00061  
125441,2019-09-03 00:00:00.000,_DELIVERY                       ,2019-09-03 00:00:00.000,B00026  
125443,2019-09-03 00:00:00.000,BATHROOM_FIXT                   ,2019-09-14 00:00:00.000,B00051  
125444,2019-09-03 00:00:00.000,OTHER                           ,2019-10-03 00:00:00.000,B00026  
125447,2019-09-03 00:00:00.000,ROOF                            ,,B00059  
125449,2019-09-03 00:00:00.000,HVAC                            ,2019-09-04 00:00:00.000,B00038  
125450,2019-09-03 00:00:00.000,APPLIANCE                       ,2019-09-09 00:00:00.000,B00163  
125451,2019-09-03 00:00:00.000,FLOOR                           ,2019-11-05 00:00:00.000,B00051  
125452,2019-09-03 00:00:00.000,OVERHDDOOR                      ,2019-10-07 00:00:00.000,B04014  
125454,2019-09-04 00:00:00.000,PLUMB/LEAK                      ,2019-10-30 00:00:00.000,B00020  
125456,2019-09-04 00:00:00.000,ELEC/MOTOR                      ,2019-12-12 00:00:00.000,B00005  
125457,2019-09-04 00:00:00.000,PREVENTIVE MAINT                ,,B00120  
125458,2019-09-04 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
125459,2019-09-04 00:00:00.000,PREVENTIVE MAINT                ,2019-09-05 00:00:00.000,B00064  
125468,2019-09-04 00:00:00.000,FLOOR                           ,2019-09-30 00:00:00.000,B00057  
125469,2019-09-04 00:00:00.000,DUCT CLEANING                   ,,B00057  
125470,2019-09-04 00:00:00.000,SERV/PEST|INSECTS               ,,B00057  
125472,2019-09-04 00:00:00.000,PLUMB/LEAK                      ,2019-09-16 00:00:00.000,B04031  
125473,2019-09-04 00:00:00.000,BUILDING EXTERIOR               ,,B00103  
125475,2019-09-04 00:00:00.000,OTHER                           ,2019-09-11 00:00:00.000,B00056  
125476,2019-09-04 00:00:00.000,OTHER                           ,,B00056  
125479,2019-09-04 00:00:00.000,LOCK                            ,2019-09-09 00:00:00.000,B00056  
125480,2019-09-04 00:00:00.000,OTHER                           ,2019-09-09 00:00:00.000,B00056  
125481,2019-09-04 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00641  
125483,2019-09-04 00:00:00.000,PRESSURE WASH                   ,2019-10-08 00:00:00.000,B00051  
125484,2019-09-04 00:00:00.000,PRESSURE WASH                   ,2020-02-04 00:00:00.000,B00063  
125487,2019-09-04 00:00:00.000,ELEC/LIGHT                      ,2020-04-01 00:00:00.000,B00102  
125488,2019-09-04 00:00:00.000,ROOF                            ,,C06228  
125489,2019-09-04 00:00:00.000,ELEC/SECURITY                   ,,C06241  
125493,2019-09-04 00:00:00.000,FLOOR                           ,2019-12-12 00:00:00.000,B04046  
125494,2019-09-05 00:00:00.000,PREVENTIVE MAINT                ,2019-10-10 00:00:00.000,B00063  
125495,2019-09-05 00:00:00.000,BOILER                          ,2019-09-06 00:00:00.000,B06097  
125496,2019-09-05 00:00:00.000,PLUMB/OTHER                     ,2020-04-01 00:00:00.000,B00062  
125497,2019-09-05 00:00:00.000,HVAC                            ,,B00103  
125498,2019-09-05 00:00:00.000,CEILTILE                        ,2019-10-31 00:00:00.000,B00020  
125499,2019-09-05 00:00:00.000,PLUMB/UNCLOG|BACKING UP/CLOGGED ,2020-04-01 00:00:00.000,B00061  
125500,2019-09-05 00:00:00.000,BATHROOM_FIXT                   ,2020-04-01 00:00:00.000,B00061  
125501,2019-09-05 00:00:00.000,ROOF                            ,,B00060  
125502,2019-09-05 00:00:00.000,ELEC/LIGHT                      ,,B00021  
125503,2019-09-05 00:00:00.000,OTHER                           ,2019-09-11 00:00:00.000,B00056  
125504,2019-09-05 00:00:00.000,OTHER                           ,,B00048  
125506,2019-09-05 00:00:00.000,OTHER                           ,,B00057  
125508,2019-09-05 00:00:00.000,_DELIVERY                       ,2019-09-05 00:00:00.000,B00005  
125509,2019-09-05 00:00:00.000,_DELIVERY                       ,2019-09-05 00:00:00.000,B08685  
125510,2019-09-05 00:00:00.000,_DELIVERY                       ,2019-09-05 00:00:00.000,B00164  
125511,2019-09-05 00:00:00.000,_DELIVERY                       ,2019-09-05 00:00:00.000,B00056  
125512,2019-09-05 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,B00056  
125513,2019-09-05 00:00:00.000,LANDSCAPING                     ,,B00057  
